step,train_loss,test_loss,reg,subnode_act_mean,edge_act_mean,act_scale_mean,act_scale_spline_mean,coef_mean
0,0.026984829354004022,0.026984829354004022,3.888585988393702,0.47259669882596617,0.35297287194298665,0.49028925247623467,0.49028925247623467,0.4182764403757555
1,0.02689589283020974,0.026895892830209735,3.888263809928326,0.47258844183715887,0.3533054413401484,0.49118439885413123,0.49118439885413123,0.7307695653723183
2,0.026889321720940728,0.02688932172094073,3.887484875287919,0.472802669906052,0.35316301905058034,0.49105723500648046,0.49105723500648046,0.7588387731978442
3,0.02688853655305407,0.026888536553054065,3.8874467173606044,0.4725830155859657,0.35310196222225304,0.4909206536822054,0.4909206536822054,0.7979009038542897
4,0.026888536552721113,0.026888536552721113,3.8874474616068753,0.4725831127889818,0.3531021393829985,0.49092087425139785,0.49092087425139785,0.7978833585411477
5,0.026888536552721113,0.026888536552721116,3.8874474611331573,0.47258311258704655,0.3531021392274106,0.4909208740077444,0.4909208740077444,0.7978833536327247
6,0.026888536552721113,0.026888536552721113,3.8874474610074254,0.4725831125643568,0.35310213918324695,0.49092087393615896,0.49092087393615896,0.7978833534307179
7,0.026888536552721116,0.026888536552721116,3.887447460840877,0.4725831125440897,0.35310213913597205,0.49092087386840233,0.49092087386840233,0.7978833532397811
8,0.026888536552721116,0.026888536552721116,3.88744746078618,0.47258311253707375,0.35310213912158483,0.490920873848894,0.490920873848894,0.7978833544576067
9,0.026888536552721113,0.026888536552721113,3.8874474607535046,0.47258311253707375,0.35310213912158483,0.490920873848894,0.490920873848894,0.7978833544576067
10,0.1540334530625764,0.1540334530625764,3.8051730711227525,0.5244984163284624,0.3201814884920341,0.4237594727684367,0.4237594727684367,2.036999391721593
11,0.03448517343316024,0.034485173433160245,3.818015147018375,0.47507865977195973,0.3357926634588351,0.4680339689048592,0.4680339689048592,2.9499485657872615
12,0.027083005035892085,0.027083005035892088,3.8894556497115285,0.4727044398661875,0.3532336119281145,0.4906767516723568,0.4906767516723568,2.73283988648486
13,0.027043066042396223,0.02704306604239622,3.892726030701494,0.4735828068064505,0.353967491725524,0.4915335687945913,0.4915335687945913,2.735111200687099
14,0.02701811560946232,0.027018115609462316,3.8885247330775696,0.47303225667911697,0.35299750692051984,0.49036634933014095,0.49036634933014095,2.723445887370979
15,0.026974898656611592,0.026974898656611596,3.887557753995768,0.47304271929216035,0.35296725930242745,0.49056449445761247,0.49056449445761247,2.877573600351745
16,0.026950398040418547,0.026950398040418554,3.885394140794692,0.47241971879055633,0.35246566701214466,0.4899557047941556,0.4899557047941556,3.3142804439420757
17,0.026948168639509416,0.026948168639509412,3.884146122928553,0.47257780034887664,0.35213592327275267,0.4895065245372595,0.4895065245372595,3.4515962978245205
18,0.026924059112981954,0.026924059112981954,3.8878791109828397,0.4725434780254743,0.3530513088626418,0.4906779168486721,0.4906779168486721,4.434592240110913
19,0.026907419902551705,0.026907419902551705,3.8867468583086966,0.47240472954368407,0.3528849705521629,0.4905916616336249,0.4905916616336249,6.114578069210781
