step,train_loss,test_loss,reg,subnode_act_mean,edge_act_mean,act_scale_mean,act_scale_spline_mean,coef_mean
0,8.07797379449772e-06,0.006014488117840813,95.06889747741391,22.31017736829541,16.60828058752776,22.681958925719893,22.681958925719893,3.8383974787053083
1,3.6035940883225874e-12,0.01550686234300631,235.0505119096716,56.81045256780783,41.92150749931121,57.57198364819017,57.57198364819017,6.123144213251547
2,4.218847493575593e-18,0.021827602344307768,369.9374114540672,89.71810369492417,66.29696338591872,91.19235500867708,91.19235500867708,7.7384579935896545
3,0.0,0.023017895012695334,399.735689732147,96.9759922003157,71.65761555219967,98.61929076811637,98.61929076811637,8.051384315690266
4,0.0,0.023017895012695307,399.73568973214725,96.97599220031574,71.65761555219969,98.6192907681164,98.6192907681164,8.051384315690273
5,0.0,0.02301789501269527,399.73568973214714,96.97599220031574,71.6576155521997,98.61929076811643,98.61929076811643,8.051384315690283
6,0.0,0.023017895012695293,399.7356897321472,96.97599220031579,71.65761555219973,98.61929076811646,98.61929076811646,8.051384315690298
7,0.0,0.023017895012695248,399.7356897321473,96.9759922003158,71.65761555219973,98.61929076811649,98.61929076811649,8.051384315690308
8,0.0,0.023017895012695227,399.73568973214736,96.97599220031583,71.65761555219976,98.61929076811653,98.61929076811653,8.051384315690326
9,0.0,0.023017895012695234,399.7356897321474,96.97599220031586,71.65761555219979,98.61929076811657,98.61929076811657,8.051384315690346
10,0.0,0.023017895012695234,399.7356897321477,96.97599220031586,71.65761555219979,98.61929076811657,98.61929076811657,8.051384315690346
11,0.0,0.023017895012695234,399.7356897321475,96.97599220031586,71.65761555219979,98.61929076811657,98.61929076811657,8.051384315690346
12,0.0,0.023017895012695234,399.7356897321476,96.97599220031586,71.65761555219979,98.61929076811657,98.61929076811657,8.051384315690346
13,0.0,0.023017895012695234,399.73568973214753,96.97599220031586,71.65761555219979,98.61929076811657,98.61929076811657,8.051384315690346
14,0.0,0.023017895012695234,399.7356897321476,96.97599220031586,71.65761555219979,98.61929076811657,98.61929076811657,8.051384315690346
15,0.0,0.023017895012695234,399.73568973214753,96.97599220031586,71.65761555219979,98.61929076811657,98.61929076811657,8.051384315690346
16,0.0,0.023017895012695234,399.73568973214736,96.97599220031586,71.65761555219979,98.61929076811657,98.61929076811657,8.051384315690346
17,0.0,0.023017895012695234,399.73568973214753,96.97599220031586,71.65761555219979,98.61929076811657,98.61929076811657,8.051384315690346
18,0.0,0.023017895012695234,399.7356897321473,96.97599220031586,71.65761555219979,98.61929076811657,98.61929076811657,8.051384315690346
19,0.0,0.023017895012695234,399.7356897321474,96.97599220031586,71.65761555219979,98.61929076811657,98.61929076811657,8.051384315690346
