step,train_loss,test_loss,reg,subnode_act_mean,edge_act_mean,act_scale_mean,act_scale_spline_mean,coef_mean
0,0.02684878329420079,0.026848783294200793,3.9215246379505215,0.47365899697075725,0.3661505908080521,0.5125952768584208,0.5125952768584208,0.9226970195814822
1,0.026216066740205168,0.026216066740205168,3.9355430881004207,0.4793762654620068,0.3692366176673475,0.5161330918262974,0.5161330918262974,0.9060280954535567
2,0.025336436270091477,0.025336436270091477,3.932674433783208,0.4762138370539711,0.36687167775480367,0.5113606802658655,0.5113606802658655,0.9260963600765123
3,0.024988620293164815,0.02498862029316481,3.9273697835467556,0.4746771480942503,0.36587824503651045,0.5104491951363331,0.5104491951363331,0.9284258454133697
4,0.02498818575465524,0.02498818575465524,3.927438263162532,0.47459421455794215,0.3658861146268042,0.5104493977560022,0.5104493977560022,0.9289514808493057
5,0.02498818214073613,0.02498818214073613,3.9274215852272034,0.47459316426403314,0.3658838889855743,0.5104486229876306,0.5104486229876306,0.9288248840369895
6,0.024988178921160772,0.024988178921160772,3.927413609890668,0.47458694394833756,0.3658812615983125,0.5104445811552357,0.5104445811552357,0.9289156602814059
7,0.02498817838430378,0.02498817838430378,3.9274137830875055,0.47459165703438916,0.36588225909163735,0.5104468777560831,0.5104468777560831,0.9288666099532644
8,0.024988171124823707,0.024988171124823707,3.927415971737148,0.4745943566830446,0.3658873781304697,0.5104583163045839,0.5104583163045839,0.930416986867494
9,0.0249880957903096,0.024988095790309594,3.927338750902713,0.4745945402659657,0.3658442252287678,0.5103775733934531,0.5103775733934531,0.9462151553258376
10,0.024987825372176895,0.02498782537217689,3.927260294730451,0.4745784879716562,0.3658262234033377,0.5103562378350421,0.5103562378350421,0.975425819173647
11,0.02498733877981417,0.024987338779814166,3.9272391802838773,0.4745033891486465,0.365826670372831,0.5103629258771658,0.5103629258771658,1.0309133322209254
12,0.02498694360659659,0.02498694360659659,3.927123571502399,0.47455855733669977,0.3658050913280955,0.5103431029447015,0.5103431029447015,1.0813609912029107
13,0.024986544498885318,0.02498654449888532,3.9274005428620713,0.4746176183408648,0.3659066840878003,0.5105077678786908,0.5105077678786908,1.132869891125167
14,0.024986132470381617,0.024986132470381613,3.9274322849358487,0.4745882093103643,0.3659287432513918,0.5105510906671406,0.5105510906671406,1.2644486474184082
15,0.024985718105565283,0.024985718105565283,3.9276569333194384,0.47465717336693275,0.3659685250966305,0.5105845690465294,0.5105845690465294,1.3947386018635388
16,0.02498514257248925,0.024985142572489252,3.9275233738711943,0.474708313152881,0.36589716529311545,0.5104526264430798,0.5104526264430798,1.588382599792432
17,0.024984797364899038,0.024984797364899034,3.92706193806283,0.47460390293190713,0.365742534475483,0.5102125999101274,0.5102125999101274,1.6805267177711596
18,0.024984214497951986,0.024984214497951983,3.9266804757084754,0.47448354746433413,0.36568832869656615,0.5101871162611591,0.5101871162611591,1.8891858409309161
19,0.024983456228152266,0.02498345622815227,3.9270855154208477,0.47462343574250326,0.3657913446893621,0.5103209741184557,0.5103209741184557,2.229574097538577
