step,train_loss,test_loss,reg,subnode_act_mean,edge_act_mean,act_scale_mean,act_scale_spline_mean,coef_mean
0,0.026980541643137325,0.026980541643137325,3.9138006086238555,0.4731081626436978,0.3645170642960578,0.5107789772849947,0.5107789772849947,0.6774708763312095
1,0.02601032738554907,0.026010327385549068,3.900946484840916,0.46336167119157873,0.3586483871289839,0.5004678304964612,0.5004678304964612,0.7965537361761995
2,0.02505381842411822,0.02505381842411822,3.923158837987501,0.4734412967654319,0.36427730975617023,0.5078091163734935,0.5078091163734935,0.9880175545751498
3,0.024989397858789283,0.02498939785878928,3.9290009500450958,0.47493705560144944,0.3663073928673016,0.5110214737458284,0.5110214737458284,0.9543274978478457
4,0.024988339635380778,0.02498833963538078,3.9274388891453027,0.47461274545581095,0.3659007808121494,0.5104836754282701,0.5104836754282701,0.9603437250144138
5,0.024988325590212766,0.024988325590212763,3.927453521127716,0.47459441143905134,0.36589587895701725,0.5104682579505081,0.5104682579505081,0.9603196571573497
6,0.024988317264282647,0.02498831726428265,3.9274348178677947,0.4745936724865781,0.3658904264657093,0.5104604448695759,0.5104604448695759,0.9602004015023627
7,0.02498831640185543,0.024988316401855434,3.9274225320841105,0.4745924086669104,0.3658849318020937,0.5104508194870027,0.5104508194870027,0.9602143594160211
8,0.024988315104036467,0.024988315104036467,3.9274286513902963,0.4745944264954703,0.3658863028215541,0.5104524059559823,0.5104524059559823,0.9604998812999188
9,0.024988303339305098,0.024988303339305098,3.9274393790505426,0.47459625323378657,0.3658873827249818,0.5104520783163147,0.5104520783163147,0.9631683007671329
10,0.024988165398779273,0.024988165398779273,3.9274667789017115,0.47460864349043846,0.3658762376350144,0.5104185802540606,0.5104185802540606,0.9835347796801895
11,0.024988079705329437,0.02498807970532944,3.9272115056180708,0.47455858338092977,0.3658199210003438,0.5103544611317179,0.5103544611317179,0.9928542481108636
12,0.02498796694515277,0.02498796694515277,3.9274614982006852,0.4745944838076029,0.3659007878972638,0.5104776576590017,0.5104776576590017,1.0061224489559442
13,0.0249876967245411,0.0249876967245411,3.9271748912430473,0.4745806749903138,0.36581269537943417,0.5103472641909943,0.5103472641909943,1.0466838969846126
14,0.024987342140725476,0.02498734214072548,3.9274628963365266,0.47466039668244236,0.3659123466555154,0.5105044289662581,0.5105044289662581,1.1078242515903518
15,0.024987183144824673,0.024987183144824676,3.927055649380406,0.4745546325684875,0.3658077734429338,0.5103675225928141,0.5103675225928141,1.1497996114428197
16,0.024986921409482533,0.024986921409482537,3.9270323369069287,0.47453524360828697,0.3657698665846798,0.5102847216232802,0.5102847216232802,1.1909076943682095
17,0.024986652880798016,0.02498665288079802,3.927351739577996,0.4745940852492529,0.3658594385856084,0.5104098417397047,0.5104098417397047,1.249834369051523
18,0.024986495746221186,0.024986495746221186,3.9272946692908577,0.4746023763756693,0.36585710963621976,0.5104196062611737,0.5104196062611737,1.2970468029645905
19,0.024986119451443658,0.02498611945144366,3.9276467910985438,0.47472125323523673,0.36595010089404095,0.5105440089172482,0.5105440089172482,1.3789296345870297
