step,train_loss,test_loss,reg,subnode_act_mean,edge_act_mean,act_scale_mean,act_scale_spline_mean,coef_mean
0,8.07797379449772e-06,0.006014488117840813,102.64429865957922,22.31017736829541,16.60828058752776,22.681958925719893,22.681958925719893,3.8383974787053083
1,3.6035940883225874e-12,0.015506862343006599,247.35393059203275,56.81045256780827,41.92150749931151,57.571983648190546,57.571983648190546,6.12314421325156
2,4.218847493575593e-18,0.02182760234430667,385.5488568091127,89.71810369492451,66.29696338591418,91.19235500867224,91.19235500867224,7.738457993589784
3,0.0,0.023017895012721536,415.98244386630995,96.97599220037488,71.65761555223513,98.61929076816777,98.61929076816777,8.051384315692722
4,0.0,0.023017895012721532,415.98244386631023,96.97599220037488,71.65761555223513,98.61929076816777,98.61929076816777,8.051384315692722
5,0.0,0.02301789501272156,415.9824438663102,96.97599220037492,71.65761555223514,98.6192907681678,98.6192907681678,8.051384315692736
6,0.0,0.023017895012721563,415.9824438663102,96.97599220037492,71.65761555223514,98.6192907681678,98.6192907681678,8.051384315692736
7,0.0,0.023017895012721563,415.9824438663102,96.97599220037492,71.65761555223514,98.6192907681678,98.6192907681678,8.051384315692736
8,0.0,0.023017895012721563,415.98244386631,96.97599220037492,71.65761555223514,98.6192907681678,98.6192907681678,8.051384315692736
9,0.0,0.02301789501272156,415.98244386631006,96.97599220037492,71.65761555223514,98.6192907681678,98.6192907681678,8.051384315692736
10,0.0,0.02301789501272152,415.9824438663103,96.97599220037495,71.65761555223517,98.61929076816784,98.61929076816784,8.051384315692756
11,0.0,0.02301789501272152,415.98244386631063,96.97599220037495,71.65761555223517,98.61929076816784,98.61929076816784,8.051384315692756
12,0.0,0.02301789501272152,415.98244386631046,96.97599220037495,71.65761555223517,98.61929076816784,98.61929076816784,8.051384315692756
13,0.0,0.02301789501272152,415.9824438663102,96.97599220037495,71.65761555223517,98.61929076816784,98.61929076816784,8.051384315692756
14,0.0,0.02301789501272152,415.9824438663102,96.97599220037495,71.65761555223517,98.61929076816784,98.61929076816784,8.051384315692756
15,0.0,0.023017895012721508,415.9824438663102,96.97599220037498,71.6576155522352,98.61929076816787,98.61929076816787,8.05138431569277
16,0.0,0.023017895012721504,415.9824438663103,96.97599220037498,71.6576155522352,98.61929076816787,98.61929076816787,8.05138431569277
17,0.0,0.023017895012721504,415.98244386631023,96.97599220037498,71.6576155522352,98.61929076816787,98.61929076816787,8.05138431569277
18,0.0,0.023017895012721504,415.9824438663103,96.97599220037498,71.6576155522352,98.61929076816787,98.61929076816787,8.05138431569277
19,0.0,0.023017895012721504,415.9824438663103,96.97599220037498,71.6576155522352,98.61929076816787,98.61929076816787,8.05138431569277
