step,train_loss,test_loss,reg,subnode_act_mean,edge_act_mean,act_scale_mean,act_scale_spline_mean,coef_mean
0,4.122523496657516e-06,0.010421112492239735,105.70985739358352,26.58959911950845,18.62618977035643,25.405268383912155,25.405268383912155,4.356066458898962
1,1.3622940537807329e-11,0.019203314657250267,256.1050474775918,66.47980954874906,46.18386355683353,62.83241979213081,62.83241979213081,6.990467264439576
2,1.2434497875801727e-17,0.03089794369603289,429.006931999428,112.3817675589485,77.88303338395501,105.8490926345641,105.8490926345641,9.142469599192667
3,6.661338147750938e-19,0.032263194564786386,452.34731441324,118.62269125558473,82.1435587506061,111.6562875333895,111.6562875333895,9.393769823615864
4,6.661338147750938e-19,0.032263194564786386,452.3473144132402,118.62269125558473,82.1435587506061,111.6562875333895,111.6562875333895,9.393769823615864
5,6.661338147750938e-19,0.03226319456478645,452.3473144132403,118.62269125558475,82.14355875060612,111.65628753338952,111.65628753338952,9.393769823615884
6,6.661338147750938e-19,0.03226319456478645,452.34731441324027,118.62269125558475,82.14355875060612,111.65628753338952,111.65628753338952,9.393769823615884
7,6.661338147750938e-19,0.03226319456478645,452.3473144132403,118.62269125558475,82.14355875060612,111.65628753338952,111.65628753338952,9.393769823615884
8,6.661338147750938e-19,0.03226319456478645,452.3473144132402,118.62269125558475,82.14355875060612,111.65628753338952,111.65628753338952,9.393769823615884
9,6.661338147750938e-19,0.03226319456478645,452.3473144132403,118.62269125558475,82.14355875060612,111.65628753338952,111.65628753338952,9.393769823615884
10,6.661338147750938e-19,0.032263194564786414,452.34731441324055,118.62269125558478,82.14355875060613,111.65628753338956,111.65628753338956,9.393769823615898
11,6.661338147750938e-19,0.032263194564786414,452.34731441324067,118.62269125558478,82.14355875060613,111.65628753338956,111.65628753338956,9.393769823615898
12,6.661338147750938e-19,0.03226319456478642,452.34731441324055,118.62269125558478,82.14355875060613,111.65628753338956,111.65628753338956,9.393769823615898
13,6.661338147750938e-19,0.032263194564786414,452.3473144132403,118.62269125558478,82.14355875060613,111.65628753338956,111.65628753338956,9.393769823615898
14,6.661338147750938e-19,0.03226319456478642,452.3473144132404,118.62269125558478,82.14355875060613,111.65628753338956,111.65628753338956,9.393769823615898
15,6.661338147750938e-19,0.03226319456478638,452.3473144132403,118.62269125558481,82.14355875060616,111.65628753338959,111.65628753338959,9.393769823615921
16,6.661338147750938e-19,0.03226319456478638,452.34731441324027,118.62269125558481,82.14355875060616,111.65628753338959,111.65628753338959,9.393769823615921
17,6.661338147750938e-19,0.03226319456478638,452.34731441324044,118.62269125558481,82.14355875060616,111.65628753338959,111.65628753338959,9.393769823615921
18,6.661338147750938e-19,0.03226319456478638,452.3473144132403,118.62269125558481,82.14355875060616,111.65628753338959,111.65628753338959,9.393769823615921
19,6.661338147750938e-19,0.03226319456478638,452.3473144132402,118.62269125558481,82.14355875060616,111.65628753338959,111.65628753338959,9.393769823615921
