step,train_loss,test_loss,reg,subnode_act_mean,edge_act_mean,act_scale_mean,act_scale_spline_mean,coef_mean
0,0.1174194262058861,0.11907042595119001,8.850530378403352,0.8351134828334612,0.45400640859321156,0.4554797796831384,0.3275317242711116,1.8744244906799916
1,0.06805071215900738,0.07539377351171586,13.49018575598901,1.7084309346179207,0.8177975598355952,0.775219530999987,0.7061138081015681,1.9782474879263052
2,0.054958357428699554,0.061234779970877826,19.34050085301357,2.5320658958333992,1.204033065249627,1.2209835519726282,1.1733042078603957,2.1621772839960185
3,0.03855677731269243,0.044203345107136645,39.0754693409292,5.669618353565667,2.5448599113339543,2.8187132500112746,2.7982732498813268,2.820057326596934
4,0.03386493969674865,0.039439754688891555,51.144025028555035,7.673766840537778,3.391016461483218,3.8104321106941574,3.7949416981768493,3.2124386304877484
5,0.033032602266140965,0.03930713761524922,55.32031596323085,8.376576280684345,3.6787338042885214,4.148268495396384,4.1340650447964515,2.9229929675948565
6,0.032526773166819914,0.03823501504617144,60.18726570394955,9.181279696282374,4.014478223683203,4.546800422702287,4.533995308583898,3.0751136056872674
7,0.031847325091951574,0.03654149480104786,65.4003270476599,10.065829172582681,4.375150962978166,4.968883851422559,4.95716699226996,3.225563464278287
8,0.03158512824971199,0.03690066139191629,65.74400692996596,10.1181717386657,4.39692699175859,4.998451018118204,4.986806067180956,3.2364620220499
9,0.031104104352003534,0.03642878065966543,69.63602078171022,10.741048855440319,4.660628571293476,5.317039931072501,5.306162400845739,3.360817343851547
10,0.030882036927134395,0.036756028662546375,70.44001720532846,10.84189646285901,4.710463124377662,5.382970245578712,5.372083124118734,5.762538923368849
11,0.0307964127474004,0.03683208468811392,68.7529601372556,10.554354724651024,4.591603826194822,5.24336065421706,5.2322132039811455,5.712851998237285
12,0.030729858595012483,0.03655490213895456,68.43023610144897,10.482266846791461,4.566035542964541,5.216229429713176,5.205015414277917,5.697739210728673
13,0.030664987979675956,0.03664645297736293,66.01461321310497,10.07882024898882,4.399448194734437,5.018186515434875,5.006497885897235,5.6225622846347285
14,0.03058509913397443,0.03661570630341393,67.07063806033379,10.270919777551926,4.474965629717894,5.1058319761684405,5.094365552288984,5.654705045808944
15,0.03046886367409876,0.036500671687813,66.6659461861193,10.210672005331514,4.446925372469682,5.070703661283014,5.059126305851676,4.949620338775828
16,0.030318062789042245,0.03672987749049138,65.32662102459771,10.01004081493715,4.35766436016708,4.958406464257546,4.946608657620025,4.908109185991966
17,0.029696309593494497,0.03594567481512554,71.53902066229564,10.953283707814998,4.769713021026546,5.459169961676253,5.448385785755625,5.067114464206416
18,0.028739155260274298,0.0351648397880006,80.59956996133228,12.27379947873788,5.368120745503991,6.195259935547534,6.185564477384418,5.320157740590421
19,0.02821117668941801,0.03430398420857792,86.31146337955161,13.17406876749117,5.750511343027043,6.661144062670465,6.652198301872516,5.4662648107942005
20,0.027207030366913285,0.03286893229943288,90.37237707822362,13.85626961358324,6.02710801433746,6.98927920432633,6.9807457616584045,9.084556533553126
21,0.026833697642757046,0.03241647368562855,93.66294582503926,14.370470276902978,6.25057967461186,7.255769223977608,7.2475128251001495,9.184198553829908
22,0.026323772348868985,0.0325580308675986,101.66462393664219,15.600992928283063,6.781759711777534,7.909527052702614,7.901881460215105,9.400882805982386
23,0.026199633502508833,0.03269258686969011,102.01589633814483,15.647945277871386,6.803334516065104,7.9398355842018535,7.932219544935234,9.412420358993856
24,0.026048776548001782,0.03298761739428952,102.68550306412519,15.746749111087082,6.845403377022754,7.994211806752405,7.986703397363811,9.427939683868903
25,0.24936805238553517,0.251372428516627,32.93972870073927,5.782845254022173,1.711513076120978,2.3449817463545046,2.3436356429538208,12.009577751905734
26,0.2474030613589789,0.252575135020272,32.88864685583669,5.700921925187418,1.7157140901336012,2.3518762141965954,2.348933213725999,12.030287576631013
27,0.24526472323761633,0.2514372030430894,34.543428827471175,5.909092944827422,1.8129491745248612,2.4757418844269536,2.472710261656903,12.0563654213904
28,0.24440248812400245,0.2524846090216893,33.941361028372555,5.862501503035671,1.790198049061165,2.4278196705739608,2.4253720305565074,12.039036547569582
29,0.24421370239310056,0.2533676453791326,33.62264761421198,5.840767649096811,1.7801522490593527,2.403394967293361,2.4006359121370706,12.035535463408285
30,0.24416240947973664,0.25367341398071874,33.32270087940267,5.797531006512459,1.7635628394809022,2.3797035022898525,2.3769585135672706,2.3769746432961556
31,0.2440351205404225,0.25416320377537055,33.46724841443609,5.8305775510270355,1.7760081127322855,2.392508238952542,2.389620329898389,2.379170023779043
32,0.24396408633312047,0.253629575964218,33.55523929738618,5.829621363141179,1.779585095230806,2.398347286768509,2.3954720020403832,2.3848312337301163
33,0.24395064120644536,0.2535991564658471,33.51837928934071,5.826672641525183,1.777030159208015,2.39555911627755,2.3927072906447377,2.3851338631025336
34,0.24392969825132435,0.253907005823288,33.568816439444845,5.8407153609696145,1.7791418526496199,2.400175382443303,2.3973791492112633,2.384701367420802
35,0.2439007088745956,0.2544021928664345,33.66155088741423,5.873267917471415,1.7850563913728406,2.4088801191568057,2.406105023950973,2.388607924886493
36,0.24385426232605809,0.2539889089729795,33.48391452010846,5.85670495718509,1.775947177193239,2.3957765638163617,2.393009113588262,2.395409341613961
37,0.2438334449645913,0.2545835853885903,33.49750900957226,5.870392382706895,1.7783550055125137,2.398048392560705,2.3952099527710016,2.3947145126321914
38,0.2438059787116332,0.25454228398297757,33.61066198181869,5.885696288097045,1.7838547694975597,2.406752075699009,2.4039108145475767,2.3936120426326015
39,0.24374978247510581,0.2551996270760824,33.58928898360633,5.895475499292751,1.7834743900561865,2.406204913659174,2.4032789698957093,2.4012331519003385
40,0.24373864224555963,0.25573076255577976,33.55651171288051,5.900298236482886,1.7840066022691978,2.404768269093698,2.401713559836211,2.391947338848702
41,0.2437348304817549,0.25575626645667104,33.569226801308254,5.903347079432367,1.7850122907218864,2.4058400769813733,2.402788995137369,2.3920780781544195
42,0.24373066922943593,0.2561355048564605,33.607854591301255,5.91362359558072,1.788705604265079,2.409332460270904,2.40619505675881,2.3922113645823866
43,0.24372884060330363,0.2563708929737583,33.643767945789335,5.9245216832993695,1.7919570893999999,2.4127877037567296,2.409610172476626,2.392285966266253
44,0.24372538765559792,0.25678942161800195,33.741364939705974,5.95058162023122,1.799884737057935,2.4217696890709006,2.4184957438606203,2.3944452734769257
45,0.24372268671121877,0.2567712059814721,33.74328555468115,5.95294610569049,1.8000114387818886,2.422398383923807,2.4191410755716123,2.414417385056315
46,0.2437203647068097,0.2567301231555733,33.6895308609104,5.945978537850563,1.7975757937292416,2.4186336104587296,2.4153552656586625,2.4168650541649503
47,0.24371758565904886,0.2566538077102958,33.669043196467115,5.942550357279402,1.796235794519465,2.4172396777807865,2.4139795375457944,2.419477956327111
48,0.24371335998919325,0.2568730875718028,33.66697052615359,5.944417036756587,1.796982388777641,2.417415382240491,2.414107792780375,2.4224810600617612
49,0.24370942440302226,0.2568663599528377,33.629623605019916,5.943308134344371,1.7958739015186842,2.415445691614803,2.4121277606891316,2.427279744543495
