step,train_loss,test_loss,reg,subnode_act_mean,edge_act_mean,act_scale_mean,act_scale_spline_mean,coef_mean
0,0.13097675416736268,0.12867140895581028,6.753515955785078,0.6625736966137624,0.32216022463053523,0.44321247187800816,0.3002227198322787,0.19001668528146373
1,0.04496759197999761,0.047754395401624,12.159187667923335,1.5116061463748909,0.6496552357698899,0.8510723940592638,0.7619184370130427,0.3479594714064514
2,0.029660708399481157,0.03279485076352057,16.890031829183854,2.2484479809936575,0.8699451999123282,1.2421175864218776,1.1855897009941851,0.4645233562815207
3,0.028119954094684572,0.03189919295568122,18.177622733700247,2.4324660944901257,0.9299798150633901,1.3440252582065344,1.291344938791699,0.496035220777477
4,0.024341512943564174,0.029128754091148734,19.443285601488117,2.5859594431946893,0.9770388459246746,1.4352765877898959,1.3871495439189774,0.550795454278878
5,0.0189209033778551,0.02494814088968599,20.44459685023772,2.7563869941303496,1.0312609041763974,1.5236163992525305,1.4772819586972634,0.59348488256267
6,0.017369104411280777,0.024193862467017054,20.864723999301926,2.8222967648747224,1.0535754424543498,1.558424618454393,1.5124422728778706,0.6145974929898522
7,0.017043043919335442,0.02391221411900406,21.377653247855715,2.8897936636413726,1.0742929050996748,1.5979475478407235,1.5534075276760069,0.6266237725535895
8,0.016717879499118043,0.02411877942088713,21.99329841316306,2.9824537633868995,1.1043784829286247,1.6489757412590145,1.6054450716612696,0.6416656851596386
9,0.016613280353760987,0.02384616190502421,22.108649954250268,3.000780212024358,1.1088374389884004,1.659530578992289,1.616560453361411,0.6425216566344145
10,0.016518434101457757,0.023915274070678498,22.27354732587492,3.0230459703315975,1.1169939628447252,1.672073737326885,1.6291945720470287,0.6809123616712753
11,0.016375845785203146,0.023982699351554934,22.260912296921923,3.0148331201415632,1.1144993569386825,1.6689074545415745,1.6261252281224792,0.6759073498121011
12,0.016324902711840256,0.023978881797023288,22.24675608338402,3.015917294441676,1.1153269698564403,1.668870348525214,1.6258983753437966,0.6736487396676116
13,0.01630458433699282,0.023927165341677548,22.227783973995802,3.0151500460442553,1.1143330432355105,1.6683433171979216,1.6254856430864344,0.6727693014226628
14,0.01625101548271663,0.02387473200199637,22.104831760231527,2.998050635889572,1.1096106647132122,1.6584502660220408,1.615186041852468,0.671181332109312
15,0.01617085246305305,0.023618039076367274,21.88735544943102,2.9665351145595285,1.0998828063867394,1.6408279138200952,1.5970924504209651,0.6686673764088492
16,0.016134321628308232,0.023494869467363302,21.80201562154459,2.9544038276217734,1.095367956746872,1.6341728554243964,1.5904198092996495,0.6679395595414782
17,0.016115348487651688,0.02347254351800436,21.70019233655718,2.941672474860838,1.0918239108697876,1.6264849853989567,1.5823625360127156,0.667098651141043
18,0.01607341069940316,0.023586324372305505,21.6432833658571,2.931148711535449,1.0883657265185747,1.6210463619522173,1.5768754238744094,0.6669641399647839
19,0.015896243653433173,0.02361138756711715,21.529576115963177,2.9075371470466407,1.0844460671195062,1.6082391825298612,1.5631103544381089,0.6672192002874509
