step,train_loss,test_loss,reg,subnode_act_mean,edge_act_mean,act_scale_mean,act_scale_spline_mean,coef_mean
0,0.027527660732562586,0.027527660732562586,3.8905037304138173,0.4638374849240975,0.35903152285081996,0.5039528006624394,0.5039528006624394,0.725572228702905
1,0.02635464484782132,0.02635464484782132,3.9197178468509404,0.4711479219579443,0.36554985596935763,0.5116697703932942,0.5116697703932942,0.8104697393455189
2,0.02503975700624381,0.02503975700624381,3.919799512846514,0.47363318203325067,0.363936444026429,0.5079045302137669,0.5079045302137669,0.7434740364398564
3,0.024990659796132738,0.024990659796132738,3.927481136978316,0.4746285563253908,0.36592357858836244,0.510525936144741,0.510525936144741,0.7680002648503782
4,0.024988445659796844,0.024988445659796844,3.927488472300765,0.47458160032145724,0.3659121868871521,0.5104972283294538,0.5104972283294538,0.7639844776926245
5,0.024988362285243884,0.02498836228524388,3.927430505655661,0.47459222729798667,0.36589176202215723,0.5104647326651779,0.5104647326651779,0.7632549950915672
6,0.024988349660457067,0.024988349660457067,3.927440916300184,0.47459007969848194,0.3658893967523622,0.5104563983448036,0.5104563983448036,0.7631690525941671
7,0.02498834720957361,0.024988347209573613,3.9274216926229006,0.4745907182668423,0.3658865775978978,0.5104549090312449,0.5104549090312449,0.7631510392660731
8,0.02498834679271776,0.02498834679271776,3.927425934906087,0.47458995678694926,0.3658868806979991,0.5104544884154405,0.5104544884154405,0.7630755289715209
9,0.024988343571284273,0.024988343571284273,3.927381941068467,0.47458698486406553,0.36587687391941504,0.5104427300324612,0.5104427300324612,0.7634700232614544
10,0.07834787105312227,0.07834787105312228,3.3974051660038977,0.4173554043649526,0.26163657610801244,0.3813767477576313,0.3813767477576313,2.6778022047778234
11,0.03491685363808797,0.03491685363808797,3.867325364563329,0.46762562860637263,0.3479857523793689,0.4841345380049768,0.4841345380049768,4.953127506723493
12,0.0314216793774011,0.0314216793774011,3.8762119925821583,0.4638768317807292,0.356205146867811,0.5009272843634442,0.5009272843634442,6.30159483139921
13,0.029777875630614667,0.029777875630614663,3.8773720949693753,0.4666034859007689,0.35616652658612685,0.5005735443245019,0.5005735443245019,4.654260150767835
14,0.027845662600080718,0.027845662600080718,3.868015436931276,0.4701445043825101,0.3529724902875439,0.49555370939868315,0.49555370939868315,2.8039079260658966
15,0.026994952317375094,0.026994952317375094,3.869204301489553,0.467569329027681,0.35221647590800775,0.4935529966690043,0.4935529966690043,2.4266574834923715
16,0.026255170411462112,0.02625517041146211,3.9196726672753286,0.47266147753604476,0.36310739810053616,0.5059854574478097,0.5059854574478097,2.455519331004632
17,0.02615918549790456,0.02615918549790456,3.9146482465783157,0.47371070267148313,0.3625914864597435,0.5061121499830873,0.5061121499830873,2.451179654935896
18,0.025499633603486047,0.02549963360348604,3.9342136849287836,0.4762473780007771,0.36861985774818795,0.5150475866883639,0.5150475866883639,3.2963193244561637
19,0.025314566635340676,0.025314566635340676,3.9311157080803882,0.4761397680756925,0.36701539453303383,0.5121187812579984,0.5121187812579984,3.3773316758292666
