step,train_loss,test_loss,reg,subnode_act_mean,edge_act_mean,act_scale_mean,act_scale_spline_mean,coef_mean
0,0.026865930141569426,0.026865930141569426,2.987502675117191,0.47049676310018956,0.3619033809231396,0.5078125313963054,0.5078125313963054,0.7908573695077328
1,0.025957312159637088,0.025957312159637088,3.0112856005130446,0.4767333818604198,0.36695491948157394,0.5116638948673675,0.5116638948673675,0.8755440560405576
2,0.025146243870129963,0.025146243870129963,3.0127431032872836,0.4772864621281709,0.36856906430303094,0.5139575226365753,0.5139575226365753,0.8913839168345555
3,0.02498968094693869,0.024989680946938687,3.008839055429268,0.47414524130022195,0.3654879661379695,0.5097797596425526,0.5097797596425526,0.840414603221641
4,0.02498821890622225,0.02498821890622225,3.008609257711283,0.4745925424080366,0.36588381343359844,0.510449369765781,0.510449369765781,0.8376575495109235
5,0.02498821758532556,0.02498821758532556,3.0086084558702098,0.474590904306997,0.36588307797531694,0.5104483476293362,0.5104483476293362,0.8379555381561713
6,0.024988215286108416,0.02498821528610842,3.008619917053368,0.4745943229583398,0.3658791894282569,0.5104401121657761,0.5104401121657761,0.8386746775587811
7,0.024988160019464564,0.024988160019464564,3.0085500197452766,0.4746083678128599,0.3658539035885747,0.5104126016741026,0.5104126016741026,0.8508278702803401
8,0.02498785331426133,0.024987853314261326,3.0084429817257794,0.4746068992271411,0.365916604018113,0.5105313558913143,0.5105313558913143,0.9089954174584127
9,0.024987555442450703,0.024987555442450706,3.0085508550946845,0.4745545096950215,0.3658721551103882,0.5104414050648954,0.5104414050648954,0.9416532016969511
10,0.1452008648750863,0.1452008648750863,2.4461110359137153,0.2627737351108279,0.1584202254925821,0.2263661817489756,0.2263661817489756,3.0833753915249624
11,0.05571796675493261,0.05571796675493262,2.8999049621241504,0.4603297158698703,0.3042853628534199,0.4287325955341239,0.4287325955341239,9.334633503744937
12,0.052545115364071054,0.05254511536407105,2.958483088784501,0.4666044682940695,0.31574344896609796,0.4380992143352471,0.4380992143352471,16.642809170014345
13,0.05067632003510307,0.05067632003510307,2.9726908098841065,0.47373685216326245,0.32544236610544053,0.4515983968892845,0.4515983968892845,34.94683343242486
14,0.04858178210577625,0.04858178210577625,2.9852375939977476,0.47060774274201345,0.3229374537363938,0.4450163243802802,0.4450163243802802,73.54251471651412
15,0.048402514730506704,0.0484025147305067,2.9880913332835073,0.46673026780668125,0.31911062780736227,0.43794945189747525,0.43794945189747525,94.51808953330293
16,0.044956123514974695,0.044956123514974695,2.9950544006523945,0.45344240646797673,0.31312951906053993,0.42598073848930823,0.42598073848930823,66.60529453890699
17,0.03846542460937446,0.03846542460937446,2.977729208822174,0.46948692609860365,0.33598403337517474,0.4679613737246706,0.4679613737246706,23.629488022531845
18,0.03752232905821361,0.037522329058213615,2.9605697314911557,0.4666465262557336,0.3403728534947075,0.47794675148623245,0.47794675148623245,29.1776076723405
19,0.036934312887993544,0.03693431288799354,2.9637687028796673,0.4670383434836302,0.34208192176930885,0.48016897429892724,0.48016897429892724,48.227851565892536
