step,train_loss,test_loss,reg,subnode_act_mean,edge_act_mean,act_scale_mean,act_scale_spline_mean,coef_mean
0,0.13097675416736268,0.12867140895581028,6.644515190016684,0.6625736966137624,0.32216022463053523,0.44321247187800816,0.3002227198322787,0.19001668528146373
1,0.04496759197999761,0.047754395401624,11.886891389476233,1.5116061463748909,0.6496552357698899,0.8510723940592638,0.7619184370130427,0.3479594714064514
2,0.029660708399481157,0.03279485076352057,16.510903616499384,2.2484479809936575,0.8699451999123282,1.2421175864218776,1.1855897009941851,0.4645233562815207
3,0.028119954094684572,0.03189919295568122,17.775146546951238,2.4324660944901257,0.9299798150633901,1.3440252582065344,1.291344938791699,0.496035220777477
4,0.024341512943564174,0.029128754091148734,19.026166162024843,2.5859594431946893,0.9770388459246746,1.4352765877898959,1.3871495439189774,0.550795454278878
5,0.018920903377853158,0.024948140889693073,19.967954867730718,2.7563869941299632,1.0312609041763157,1.5236163992523142,1.4772819586970325,0.6214104210358276
6,0.017369104410282374,0.02419386246538972,20.361907253439295,2.8222967648318154,1.0535754424291537,1.5584246184420532,1.5124422728693234,0.6425230314441596
7,0.01704304399630324,0.02391221372623958,20.868334932111928,2.8897936360807837,1.0742928970367047,1.5979475307263125,1.5534075097618498,0.6545493022260265
8,0.016717871033810592,0.024118774698778513,21.470084567755322,2.9824628358799905,1.1043810716604343,1.648980919991391,1.6054504366647808,0.6695925465630578
9,0.016605952198118147,0.02386923002372576,21.61834103860568,3.005395649596075,1.1103963269566168,1.6621137172619111,1.6191883667585572,0.6708573719558608
10,0.016521314282890363,0.02395905615915946,21.832110243177542,3.0352445098054615,1.1209584016375997,1.678933805986424,1.6362025345202458,0.6658753454093851
11,0.016395058968629684,0.02414756888658741,21.9479210770231,3.0453517822222445,1.1239371018956965,1.6859993045768975,1.6436518362781225,0.6663446158098286
12,0.016338516191641426,0.02401920492911509,21.910430550019363,3.0413302302858027,1.1227716772914713,1.6834423162499703,1.6409600725427946,0.6646459299536726
13,0.016265956728290093,0.02386899428084241,21.81841278377608,3.031739328250184,1.119542951871658,1.6773846550291314,1.6347093687756449,0.6628137438646469
14,0.016193737364352975,0.023888245827385912,21.757075501289027,3.018139532992101,1.1160848198934212,1.67040567390795,1.6275008498134877,0.6617265145531096
15,0.01614539186113595,0.023701220314895764,21.6006928972714,2.99480760080063,1.1088811506687142,1.6572660083219315,1.613998005800994,0.6599269091016277
16,0.01611647255023108,0.023644491090411043,21.481904832617133,2.978182343177323,1.103304746076044,1.6478030358516413,1.6043437292352467,0.6593169967924548
17,0.016096385909992905,0.02370036956783928,21.42237387597463,2.9704968698597054,1.1014254363522529,1.6430594963880056,1.599319782318349,0.6593900333114406
18,0.01605037968676502,0.023337799156020515,21.229577238181474,2.9430715871239963,1.0920306956282937,1.6276597459115931,1.5836779484535537,0.6586899299499505
19,0.01601289066468564,0.02325031539391259,21.106699073431614,2.9277988612340153,1.0875301745898283,1.6184413882674127,1.5740744404789517,0.6588897230182608
20,0.01589574748857375,0.023443990116417852,21.070122206462603,2.920260394049451,1.0849875811530123,1.6145087101490114,1.5701239547175578,0.6557075079766251
21,0.015790697257216758,0.02305965863820582,20.95292566342775,2.902374657925537,1.079711538228743,1.604425129908233,1.5597026331153598,0.6598851215440913
22,0.015733952231288928,0.023000227555849823,20.985507927899153,2.901414392444499,1.0811206122988748,1.6045450746281096,1.5595819545413618,0.6624752435350085
23,0.01563623958638585,0.022816992190189345,21.045504351212234,2.901676064553341,1.0809459584817156,1.6065118192331578,1.5619239574163852,0.6644641425020702
24,0.0155338175244854,0.022941709547385912,21.080970406019794,2.908712007793396,1.084693463028756,1.6096524288158103,1.5647351778301692,0.6657522649187892
25,0.22910627043361695,0.24107064588128127,22.612198023167117,2.7133932641458856,0.9630905848681246,1.6245041841039323,1.6113000173868237,1.9416663036148538
26,0.11550426137517104,0.10819649069169218,22.076756706486762,2.7152451002461278,1.0401792869657263,1.598815369513128,1.564185582030271,1.9991076878298677
27,0.028871142999775848,0.03350979098331174,24.42026868309737,3.349515432357591,1.215600177528855,1.874942620355613,1.8391199862641046,2.0117081607402394
28,0.027265353501445756,0.032309788692164804,24.607653685185596,3.405147188863884,1.2366825538109594,1.9000337555851916,1.863261367355315,2.0100757298864558
29,0.02449492143684113,0.03113763828644916,25.537217913536743,3.5491586007813183,1.2789505303340012,1.98109687972283,1.9462139253113697,1.992403254346708
30,0.023272728508766112,0.030763602636660024,26.417040605184546,3.684345918857634,1.324429803017014,2.055793179963806,2.0214587525770322,2.1164003692772018
31,0.0225273207373885,0.03064761908965072,27.05416200737226,3.770338880128194,1.3520384591808638,2.1060683679384216,2.072537647310093,2.118464224257802
32,0.02222273459846673,0.029893986990162644,27.07379675289936,3.7718288592498004,1.3519864789213156,2.10734975703551,2.0739514023921832,2.119795468166639
33,0.021851667815894253,0.02975104754374057,27.50954472859364,3.8284573845528063,1.3744967855320547,2.139708158825094,2.1061690481067465,2.1234631794115932
34,0.021354603299328197,0.029187792148750898,27.755130487988986,3.8703889910468843,1.3837762862119498,2.163249647647601,2.1305630376965117,2.1261970936760797
35,0.02097187328544109,0.028798625407623644,27.881612044732407,3.8979469545924967,1.3919572441475019,2.1770469625997917,2.1444385721663637,2.128805980946039
36,0.018272304379016967,0.026123831345100337,28.946611474998146,4.034039176213369,1.4355066792719333,2.2583459846225145,2.227081287510338,2.1392795462469163
37,0.01803331071070496,0.025567822076968894,28.802849921411525,4.005044249430791,1.4271774198619858,2.2432340220471265,2.2118416271366175,2.1392102014669634
