step,train_loss,test_loss,reg,subnode_act_mean,edge_act_mean,act_scale_mean,act_scale_spline_mean,coef_mean
0,0.13585066784902447,0.12922444186231122,7.706900576141942,0.5645150236396225,0.31297787430117513,0.4427418104210573,0.26710977571715583,0.1900108249085733
1,0.039305014852513434,0.050549134438996814,14.465687029633377,1.1430327279852666,0.6296545506031468,0.7718823100738225,0.6527353211432027,0.38754768547697827
2,0.02882305422110585,0.03641662551763486,15.909014985846778,1.2868751367649582,0.6933067440924812,0.8564346622664216,0.7498858345681461,0.4302899062606256
3,0.02645705947964361,0.03332296738308461,17.047008887474263,1.3867781435962685,0.7432716308901601,0.9235654369422781,0.825913801607555,0.4583209275929104
4,0.02029392258729263,0.027651002071426185,19.375360063491815,1.5472437300703343,0.8169855695325985,1.0296154391643064,0.9433804687739232,0.574076724341265
5,0.014696813553266007,0.023034159281070936,21.63899970541324,1.7306001617590556,0.8989258188115978,1.1458788298996012,1.0677169057520892,0.6495002555398824
6,0.0138284681125149,0.021989118488297044,21.774450100268297,1.7418181398427417,0.9036027998812599,1.1528829874707331,1.0750862157371268,0.6537564767114398
7,0.012707117809602675,0.019434636533107615,22.338163128578056,1.8003174699578084,0.9290025404659908,1.191097649405274,1.1160491429305217,0.6668086705207552
8,0.012235061348742433,0.01881229777085468,22.586968622409767,1.823605137602405,0.938998505568253,1.2055112311406033,1.1312029142681597,0.6779779886498195
9,0.011907664923789548,0.018442079599559614,22.81745894081042,1.8388667339308753,0.9487267516520456,1.2176852295384646,1.1437807499485284,0.6852196011071586
10,0.011323683757156143,0.016898024477082742,23.095915949529832,1.8626571729432282,0.9569946753243493,1.2312806357269985,1.1582331696245187,0.7259881803675935
11,0.0111494865940759,0.016134869134998966,23.256247363641837,1.8763161021821047,0.9623490714930057,1.2401727061884555,1.1677897549650016,0.7324536953936853
12,0.011054729418164778,0.015986337127195226,23.307173961818556,1.8798934702460053,0.9630584410896675,1.2418780902528315,1.1696679426788892,0.7375710920780317
13,0.011016835692792906,0.016123109114720452,23.311953064226646,1.8786268037016338,0.9640132904781042,1.2414489897475682,1.1688294548583227,0.7386609097941282
14,0.010893862668364411,0.016284747739035675,23.23518190883246,1.8631240309985422,0.9570355188220607,1.231607916263408,1.1585686661203891,0.744184903615153
15,0.010825053895753492,0.016490101437694044,23.26993719909311,1.8644991430056126,0.9580837559219917,1.2328254877705316,1.1598453953762673,0.7500689188563457
16,0.010734199816474277,0.016106577722662344,23.409295256433577,1.8757298138564467,0.9616120637925911,1.2397602755329817,1.16749657090378,0.7576771353601558
17,0.010677423876418873,0.016104532217345417,23.527260006334036,1.8845557317345039,0.9662753168807725,1.2459178794535344,1.1738192858738585,0.7623914395750003
18,0.010620955720565078,0.016040459234261624,23.669301948893263,1.8995067875933238,0.9721064656584318,1.255598345574799,1.184245723948356,0.765321410654033
19,0.010502883622216809,0.015346670148248637,24.006627142559516,1.9312533557754732,0.9854283147834095,1.2769524203506308,1.2070456634544555,0.7731372882296315
20,0.010346655819930767,0.015116693154481909,24.069685261428496,1.9334203753343857,0.9866410448913713,1.2785433325404711,1.208716321402458,0.7893685305983567
21,0.010239013969692262,0.014843864051799553,24.03935509530868,1.926575321877231,0.9840855383398285,1.2738828707281111,1.2035854037382752,0.7925690324501119
22,0.010121016329472553,0.014819083267068253,23.94206621621144,1.9125514057763884,0.979748062280423,1.2645674440603951,1.193126838461888,0.7958371314727379
23,0.009986797581488181,0.01431183268507154,23.96254521142619,1.9057719838888936,0.9760338918786299,1.260496661443981,1.1891907319693553,0.805987689269634
24,0.009857195581866967,0.013879065030723224,24.087491770858943,1.9093130127908053,0.9780772799845269,1.2631095379023891,1.1917707956316843,0.817363808585158
25,0.009691103961703813,0.013669411082664354,24.30508483403525,1.928175171489345,0.9865641443705984,1.2769229318382807,1.2067328898088305,0.8186027061406864
26,0.009321334730180817,0.012805645921249876,24.82919593216217,1.9799515735907163,1.0085088002937619,1.310777100417137,1.242346402745717,0.8300496157938373
27,0.00863153662879063,0.011467747665237669,25.933837543617837,2.083783274928867,1.0529624447371637,1.381076788199548,1.3166706139933244,0.8601497178764257
28,0.008010670393514706,0.011344103488550701,26.839975263139007,2.1501403383754125,1.0841027737044404,1.4279846128024454,1.3656779164927162,0.9032334332821373
29,0.007108673618776814,0.010633979934749575,27.406014057809095,2.173668538922694,1.0966800687494294,1.444545332528338,1.3824188915093636,0.9518692446618275
30,0.006192825724367346,0.009045908038091077,27.50676997154326,2.146859980255034,1.088347408804348,1.4287156965363341,1.3654906490385015,1.037906990528844
